CNN-1:
[Epoch, Loss, Notredame accuracy, Yosemite accuracy]
[0, 1.0085105895996094, 0.2454, , 0.33326],
[1, 0.9620888829231262, 0.1874, , 0.25558],
[2, 0.9448879957199097, 0.1819, , 0.22028],
[3, 0.9364382028579712, 0.16714, , 0.21384],
[4, 0.9191016554832458, 0.16008, , 0.19782],
[5, 0.8913092017173767, 0.1573, , 0.21692],
[6, 0.8830775022506714, 0.14386, , 0.20266],
[7, 0.8895516991615295, 0.13128, , 0.17816],
[8, 0.8965540528297424, 0.12826, , 0.19312],
[9, 0.8748370409011841, 0.11626, , 0.16752],
[10, 0.8631536960601807, 0.11096, , 0.1562],
[11, 0.8714087009429932, 0.1047, , 0.153],
[12, 0.8411400318145752, 0.09824, , 0.1437],
[13, 0.855299174785614, 0.09468, , 0.14144],
[14, 0.8400427103042603, 0.09308, , 0.13698],
[15, 0.8511814475059509, 0.09546, , 0.14518],
[16, 0.8575973510742188, 0.09244, , 0.14266],
[17, 0.8326572775840759, 0.08454, , 0.12746],
[18, 0.8309717774391174, 0.08378, , 0.13954],
[19, 0.843180239200592, 0.08276, , 0.13424],
[20, 0.8217745423316956, 0.08772, , 0.12528],
[21, 0.8403843641281128, 0.08696, , 0.1299],
[22, 0.8277370929718018, 0.07676, , 0.1269],
[23, 0.8133311867713928, 0.07394, , 0.12194],
[24, 0.8257649540901184, 0.07354, , 0.117],
[25, 0.8475435972213745, 0.0706, , 0.10662],
[26, 0.8098297119140625, 0.06866, , 0.11876],
[27, 0.8292527198791504, 0.0676, , 0.11144],
[28, 0.8187695741653442, 0.0656, , 0.11718],
[29, 0.8355668187141418, 0.06178, , 0.10986],
[30, 0.8052846789360046, 0.05866, , 0.10536],
[31, 0.811050295829773, 0.06164, , 0.1131],
[32, 0.8066555857658386, 0.05858, , 0.10986],
[33, 0.7998435497283936, 0.055, , 0.10386],
[34, 0.8088552951812744, 0.0547, , 0.10378],
[35, 0.8059991002082825, 0.0537, , 0.09962],
[36, 0.7954763174057007, 0.05072, , 0.09978],
[37, 0.803722620010376, 0.04998, , 0.0979],
[38, 0.7791972756385803, 0.05048, , 0.0961],
[39, 0.8033905029296875, 0.04818, , 0.09566],
[40, 0.7852544188499451, 0.04722, , 0.09632],
[41, 0.8060600161552429, 0.04688, , 0.09416],
[42, 0.7952380180358887, 0.04518, , 0.08776],
[43, 0.7934754490852356, 0.04492, , 0.09636],
[44, 0.8114208579063416, 0.04598, , 0.0914],
[45, 0.8052024245262146, 0.04576, , 0.0957],
[46, 0.7784826755523682, 0.0453, , 0.09264],
[47, 0.7807279229164124, 0.04412, , 0.0937],
[48, 0.8052560687065125, 0.04438, , 0.09274],
[49, 0.792710542678833, 0.04394, , 0.09302],
